Year,Month,Crop,Region,Temperature,Rainfall,Humidity,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Fertilizer_Use,Pesticide_Use,Previous_Year_Yield,Sowing_To_Harvest_Days,Predicted_Yield
2015,5,Til,Surguja Division,22.811872151635644,101.94585524042286,80.99678975671131,6.042623573276009,38.11966904587278,11.518978997723124,104.66577533317813,109.32417236678364,4.489797740638397,4759.000516905335,174,4654.792865464928
2022,12,Kulthi,Bilaspur Division,16.386566607755295,196.92425457188648,52.85342175747975,7.704285434066033,18.645039933950493,45.63768773812921,234.93253765831915,227.88935167033543,3.299693139446936,2443.7923896705197,93,3499.4243014324215
2019,12,Tiwra,Bilaspur Division,27.76644479583653,78.0911204872464,59.762563560994984,6.256431867516831,17.336213944389588,12.312909463064194,120.84920063784885,249.87298643853575,8.081682471887758,1815.0838943768542,154,2698.981850042231
2019,3,Pea,Bilaspur Division,29.660072392567066,132.99661785817568,30.465998529238124,6.9724309038041286,27.266408565751338,23.312284969700173,182.3306400934502,184.0707279323598,1.3061076003613248,3621.818943406735,151,4443.129813095343
2021,6,Tiwra,Balod Division,28.522507951765803,245.4081395133118,59.52552062100588,5.7265998074707225,42.702613181783875,34.86012017782765,249.89927008374434,247.99612299783615,9.629539535753299,1578.0531112886463,179,2350.0569832283654
2018,2,Maize,Surguja Division,17.768709866587887,159.2628804605469,89.18924409430377,7.35359996323611,43.71799972556428,30.99693426741191,102.61394276670823,181.99325556038198,6.348361559792174,3091.4869291666782,91,2205.526073570241
2020,12,Tiwra,Bilaspur Division,26.57680336071185,206.93635372433408,46.69605964912618,7.497573298648832,30.818243685575318,19.59180573005053,165.21617580289876,196.69205440156497,8.869067243921759,3340.1073471961286,98,3047.7576723779675
2018,3,Moong,Sarangarh-Bilaigarh Division,26.389689683445077,211.8644851863865,53.72509621454269,6.636022629918351,44.432434507469495,26.69074558546187,189.28755854044263,127.73120030870273,4.262314582647643,3377.9443700496195,146,2994.2605891094368
2017,5,Pea,Sarangarh-Bilaigarh Division,32.368215758827645,260.9387609968234,71.2313997881206,8.363268340963222,10.217748367667623,46.38531850304835,82.92544931308304,136.5935093998107,3.3227907039199667,6396.750121619464,134,5115.87137625255
2021,12,summer paddy,Balod Division,22.58255316751294,131.23069860166032,78.88762005141952,8.122506764446205,11.406985261263864,43.46285462898241,79.73451273923642,78.82713279787903,9.007258101239835,3019.5043848623413,107,5042.076228970126
2022,11,Groundnut,Balod Division,22.429718873188683,221.82389064562938,55.04349744036602,7.623822747219984,46.472863745469716,13.590729188195784,141.26158233163466,214.55000295302463,0.9887302887630278,2826.137476893106,137,3958.1748211948093
2018,11,Groundnut,Raipur Division,27.370541174363712,290.4039517615414,48.58013222407755,7.640956223481228,41.01327719543665,47.365791278644316,127.16250435185788,236.21180617744002,1.171072315052778,2146.904655337706,131,3756.504575481411
2016,1,Wheat,Raipur Division,27.66145306999026,232.560833589467,86.26954799910402,6.257205144826454,28.02824233001543,12.652294059851418,192.84308737146276,174.68762673882242,2.9934677648467733,4055.0441784130644,130,2411.082774349717
2024,1,Soybean,Raipur Division,24.385704546515807,172.46761917943613,70.62869800030015,7.470445693265347,40.14440525911949,37.146319454989225,63.901754289717246,118.7294616890797,9.597749817663185,2268.371531068103,164,1654.6709338657256
2017,10,Soybean,Balod Division,23.861187246608424,207.6793611229823,37.14127826958847,6.094618795706559,48.22557846893687,23.00313740210953,244.4333247481381,80.80326507487325,6.3306860986510705,4581.473563653923,178,2138.245412603518
2015,9,summer paddy,Balod Division,24.882953412757654,234.92072444077704,34.13567268807892,5.932009671759467,40.88358095525141,39.384506377990945,52.85539633716647,103.03124594106299,5.5419369661539815,2275.7988946917476,179,4805.997629751737
2022,7,Gram,Balod Division,32.22090599006624,203.06894142346812,59.01299104742215,8.49840368260774,43.69485335273288,23.066419797045093,170.26336486723022,101.08208417036866,7.053563363554206,4383.366588796006,147,2598.5280499986375
2017,1,Masoor,Sarangarh-Bilaigarh Division,24.2233380250782,54.16895337245979,43.20540396283634,7.367127794419522,40.424263255602476,59.24789848129155,162.52651917347765,172.7055768327146,4.174745560781662,5631.346195873131,131,4795.411420293065
2024,12,Niger,Balod Division,33.798635839396454,98.69337442180645,45.23908520257521,6.792963617971571,16.728443697341667,25.48640918637659,76.94314617394515,239.00749307272088,7.580735014207992,1712.623167595463,124,1222.4722386536548
2021,8,summer paddy,Sarangarh-Bilaigarh Division,25.08007527192652,252.6170543038665,82.66153072967089,6.364493568651854,43.342964385829475,22.0980317837248,80.18319654270596,59.65437739159629,3.932306979728776,3598.7348745910294,127,5124.087996732776
2024,3,Soybean,Raipur Division,33.98401386361783,118.16266182812117,35.37396145897864,7.311761330986682,17.804352800968402,23.9232645457673,208.53549755892536,50.2044599188896,8.263631848564646,3805.2448360941776,156,2046.6392257948469
2019,8,Urd,Raipur Division,31.656638037381516,232.8905298902835,72.92184691373338,5.648780524660259,45.70445312176589,54.82364286296477,227.51249168253662,170.03638886286512,2.6729508207650454,5455.360717390562,130,1890.5286893247926
2024,5,summer paddy,Raipur Division,22.248626452316582,143.03005381042468,46.26853520283528,5.784042971514385,28.345995923243038,41.810941433467235,106.60339317675391,106.81209241594306,2.7754665929802425,3839.5781597277214,139,5411.635624956436
2019,1,Til,Bilaspur Division,32.27282842593232,180.4710820394858,75.61969328424826,5.5985700932211895,37.07907009244115,46.534204871038824,137.5927927925137,226.10966846779138,5.2238330542673515,4337.6789322816,175,4351.938670204035
2021,7,Niger,Bilaspur Division,17.201265684022303,66.99332495485092,73.34468306781267,6.997509499787985,29.889633915225744,55.90052550471752,120.99900820767071,115.4500615811634,4.307611583617351,5456.021267940356,161,1961.5220425245745
2023,5,Maize,Surguja Division,33.50094350686029,95.30639026242739,30.443514086657583,7.301819887561548,13.759637176664082,55.59362424225037,64.50940259733038,107.94752010577787,6.4811584428469535,4298.7924646464535,168,2866.0437693004105
2019,6,summer paddy,Surguja Division,27.63287030165783,289.2992408798086,60.548124775295946,5.687439284073463,21.628892304826604,46.94729232893638,184.64084920316188,103.90212424365946,3.6429075467357896,3291.4970675979116,134,5093.297276390706
2015,6,Moong,Surguja Division,16.087814970446225,272.5345133617285,38.359168942682786,7.66367340249675,49.34927415988024,19.891221442066147,215.03858696113804,78.97056545364882,2.305506490703668,1929.2113881029113,160,3384.9674414211972
2024,8,summer paddy,Bilaspur Division,27.88513447301623,213.06877772476255,81.9736218347206,6.191185214543693,48.4285900667927,52.16866603375028,110.97587147824142,166.30609485542212,4.698085628829011,5149.578147562888,108,5792.7969075471965
2024,9,Niger,Bilaspur Division,34.48495308289512,164.91114934643434,82.29515297174439,7.555604361309598,22.819475906221893,20.188801709553186,248.03515872614366,83.64272046684201,5.609564994971462,5855.690750810775,106,2104.589584394099
2015,2,Niger,Surguja Division,16.396013092292577,218.94032322380596,55.100748449625485,8.445691420105737,49.85187216980903,47.144940704921595,65.17031145647098,134.92623195805817,1.4260005382969043,6350.32268510082,154,2546.708628399724
2016,9,Rice,Surguja Division,26.093754195601726,204.65257227348476,56.66373710706483,7.573317610161554,43.82204781987598,44.28015332724372,182.35814276290418,142.19441045112978,5.567186257331653,6132.999403857842,166,3444.9330079898155
2020,12,Urd,Balod Division,29.95588699518745,192.13806390115303,48.19697636427163,8.149579158770825,34.43837997729019,47.94444250702233,139.6456029052178,54.09840937559489,3.192567052478968,5487.089544166243,145,2032.8367513579076
2023,11,Kulthi,Surguja Division,31.205171733990625,64.79426796588545,72.99637793760186,8.344595520229202,11.60498481044038,36.63428403569078,139.32038022133116,53.3614559642285,3.924518848685079,4717.359661228641,130,3777.0765606074365
2022,10,Millets,Balod Division,23.276549306415916,208.20065266537674,51.51968178158755,6.960253145056947,46.05787318153518,41.93630911246098,141.52912320670805,154.04253775136584,2.7931812906328126,5407.300729153192,131,2920.122192420831
2019,9,summer paddy,Sarangarh-Bilaigarh Division,19.083331183364862,242.23001114279208,46.06754847135802,7.60697493825912,32.29717117057279,57.666004021712766,101.73635476028568,189.20694644582645,9.314103277930599,3660.4185642603397,95,5295.5690692910275
2015,10,Niger,Bilaspur Division,15.846845575447677,298.5204136613939,55.933863570270496,8.055907760667525,44.73904604811079,15.054429708710746,193.11256546644648,238.42849645608092,6.833362812802139,4473.881073954175,158,1636.0347541070287
2021,10,Wheat,Surguja Division,26.594523141944496,52.76963814857742,35.489251103247526,6.569826738623158,43.37716479622969,25.442363739081,194.31530521700537,85.82385683139103,2.6246031140068338,3243.4990456959263,164,2273.0707796227625
2019,7,Jwar,Bilaspur Division,24.058221405352214,232.54336332766917,74.79619227865223,6.284191949681185,43.32024860804344,40.56785065491912,106.4794220211654,70.65176188721651,6.450313345519501,3133.546074901914,162,3738.835176975858
2020,1,Til,Bilaspur Division,33.97488790299422,192.9473289839951,30.75578407630722,8.339795718335015,37.926954428596204,58.202706506574465,217.06129217169004,60.41758138543018,8.485724095820462,5283.458866380169,129,4630.453188595043
2021,7,Jwar,Bilaspur Division,16.212098154298197,158.5130440202392,68.66910369123563,7.678910501106454,21.656605547041945,14.778722383130058,113.36898873006601,137.20831658259004,4.016302083327687,3769.663911517808,130,3507.778972434291
2017,10,Til,Sarangarh-Bilaigarh Division,28.707906868920112,81.89254364284272,40.97187160529234,6.159046400127479,23.446410309780795,11.127461076504321,195.01862479730846,174.62947346719136,8.299575091561822,2560.806314655146,98,4149.840058772342
2024,5,Niger,Raipur Division,15.499324442401143,152.27128715871905,43.94424277286479,6.84725017802834,22.338768503307456,12.7874799235164,74.19995350241328,218.11067135025283,1.5441494433999237,2509.690809709329,97,1405.338691761076
2017,6,Jwar,Surguja Division,18.428683534210855,138.59429574653382,68.13791991840239,7.889355308613428,10.801839981302589,12.620284323059941,83.74032856074913,186.52897645862626,8.22781364866168,5795.861807849668,133,3646.6697931317403
2019,10,Soybean,Raipur Division,24.071579998456684,125.70747224468555,89.57660794697443,7.141188972755327,33.30275636859245,55.390792888870216,113.15912890165023,91.67215781497147,5.402942426723664,4888.802471813356,147,2291.455391971639
2020,7,Masoor,Raipur Division,24.097448856057362,232.7199058305519,76.66304934435304,7.449856294497668,37.953346817841314,46.06289539669124,168.7747535335723,142.3540732792558,2.2297448800998207,4230.230366790579,156,4564.45510480663
2023,5,Maize,Raipur Division,28.71401085867288,225.18138032106594,43.55037793340352,7.761304606135157,44.15463974100814,43.85531830981392,179.10229709573986,232.06926926173105,4.071413845559114,3504.6936799817972,102,2502.794661093501
2019,7,Masoor,Bilaspur Division,33.20426069735513,197.2550227452279,40.56148530246803,7.366027566426942,15.606617335309213,36.12864101309047,129.27123439349498,115.34821249547424,9.879929924466168,3654.0869539356286,108,3942.434538016491
2015,9,Arhar,Balod Division,27.780643178298416,284.6662033233431,81.97397221606022,7.120237965766587,31.767325959072068,49.097630848607594,65.5678306221028,149.7460730183863,7.835560166424261,1787.1759709747191,138,2694.5824798633134
2018,3,Soybean,Bilaspur Division,34.07070195703018,137.46359604521362,56.65103687529026,7.74884285316332,10.320325626951316,17.78239963807954,124.72693041854485,241.71306692873935,5.750863613851153,3774.550724339214,169,1914.6895407562993
2019,8,Rice,Bilaspur Division,32.63231279755995,110.9504844275449,38.22316816968933,7.682689106296602,13.80374590842918,29.59705948942187,187.7535031918303,196.94160111473954,1.1516391190452557,5477.274553110409,171,2621.4342655500973
2024,2,Groundnut,Raipur Division,26.689995910615806,213.97582827459988,81.7326853993163,7.389617200549537,12.168469768239722,34.50021253821718,184.1990922260632,199.5480771283384,4.1781158290150024,3439.9324004766117,167,4075.8629474002705
2024,11,Til,Bilaspur Division,31.675839018376546,99.70351523435073,78.96554117485569,6.579368240145788,39.01912136061948,15.520474883836313,82.03928264108855,100.46680088264552,2.630515140119373,3417.9062627162893,119,4225.5814607061675
2019,7,Gram,Raipur Division,27.851552206472682,128.75262679585614,89.03438183382981,6.717436276600814,13.242382555104125,30.97568546687585,51.55679405379343,132.93962366102562,0.7100107950539025,1578.582915096439,155,1926.1754454497755
2021,2,Maize,Balod Division,16.571156618474543,106.15061001872121,84.58462120276104,8.411315646652293,38.6581192623516,25.825088963131016,200.59632345922336,66.46843261934434,5.42204388719315,3789.176312790343,166,2707.688759072894
2018,4,Tiwra,Surguja Division,29.8112944651902,67.2883919296253,81.1074203196325,5.837157796874577,19.984988176423336,11.779107289673131,71.27363327704875,171.30517341010673,8.89185699840876,1626.6882647398343,148,2588.397366206212
2015,7,Urd,Raipur Division,16.898168825346925,256.87468540891837,33.15446386866019,6.305514751758506,45.108518427877584,16.836770136461762,66.4698287928571,70.74603290849883,6.755998681741251,4351.747140043805,142,1877.017418663961
2019,3,Millets,Balod Division,26.881655611394248,113.6351357304153,36.26492216988708,6.977205277613007,42.525999534552575,48.20184115837359,50.54024336683269,217.18191644119096,2.4968038798051118,4033.9169079115704,141,2820.2550777194465
2021,2,Millets,Surguja Division,29.052804117164577,168.25687583575518,64.13899165824736,8.010189058431358,48.31320869901107,10.901895475232223,136.52026519138545,212.91075740399936,5.735846069537891,5700.042494619995,170,3433.675528894815
2024,11,Jwar,Sarangarh-Bilaigarh Division,16.330552164217103,60.82881831357798,61.88875477690925,5.991026991189184,45.35048061832128,56.71266495481806,150.6527801801629,156.7210202244619,9.43234283346969,4408.903054628606,120,3898.477081712923
2024,10,Masoor,Raipur Division,19.615893078530636,224.83486656316077,57.477792869372124,6.330863854373829,47.33317676465389,14.321231622361871,177.5328092297181,78.23320663940594,7.229150529229353,3117.136776611076,104,3977.5941512626414
2020,7,Tiwra,Raipur Division,33.313444645233,132.64025057657273,53.807359524875054,5.697394653385717,44.349695860532314,49.96190471017291,109.21276814251718,55.11579663903363,6.894738994067639,4081.155047084571,109,2983.8743570553606
2019,1,Masoor,Sarangarh-Bilaigarh Division,27.32628984465793,236.18418195730248,55.872629091859736,7.6179557981524555,37.73527602459422,54.93082704717354,192.084943277356,209.3417335085145,9.681581662275162,4998.531778749594,94,4444.962069978871
2018,8,Tiwra,Sarangarh-Bilaigarh Division,19.92572037621063,153.10076511696653,64.15787604808772,6.214628306426849,16.81036608501744,57.05677924252235,83.86637148138831,170.02809664268537,7.988733111840248,1969.818977051914,96,2564.7810335917125
